key,publicationyear,author,title,doi,url,abstractnote
5BCLB2AL,2022,"Baqaee, D; Löschel, A; Pittel, K; Bayer, C; Moll, B; ...",Policy Brief No. 028,,https://files.static-nzz.ch/2022/03/24/0356b7d1-e3e7-4302-a709-563ed653e091.pdf,… elastic in the short run is heating oil with -0.02. Differences … short-run own-price demand elasticity for natural gas is -0.16 … own-price elasticity directly into the elasticity of substitution σ. …
HK6T4S9F,2016,"Hamilton, JD; Ramey, VA",Comments and Discussion,,https://www.jstor.org/stable/90000439,"… (and assume a very low demand elasticity for this large category), I … Heating oil only matters for a few states in the northeastern … the price elasticity of US gasoline demand rather than the …"
MKDF8ZGL,1984,"Russett, B",Dimensions of resource dependence: Some elements of rigor in concept and policy analysis,,https://www.cambridge.org/core/journals/international-organization/article/dimensions-of-resource-dependence-some-elements-of-rigor-in-concept-and-policy-analysis/61138DD72D15B136D63BE3DCEF8F1F32,"… Analogous to elasticity of supply is demand elasticity, denned … Conservation of home heating oil may be accomplished by ""… the short-run (1year) price elasticity for that metal was —0.68, …"
MLBSD32A,2014,"Heshmati, A","Demand, customer base‐line and demand response in the electricity market: a survey",10.1111/joes.12033,https://onlinelibrary.wiley.com/doi/abs/10.1111/joes.12033,"… short-run and long-run demand elasticity without using a lag … The low price elasticity and high income elasticity suggest … of electricity, price of heating oil, weather conditions and the …"
W8GLRUZT,2004,"Brook, AM",Oil Price Developments,,https://www.academia.edu/download/50308316/Oil_Price_Developments_Drivers_Economic_20161114-19933-1k0etqe.pdf,"… -saving technology, tending to make the price elasticity of … This would apply all the more if the demand elasticity is … Even over the full time period, the half life of a shock to heating oil may …"
J2JSSP5H,,"Mansourkiaee, E; Moghaddam, H; GECF, D; ...",Econometric Analysis of Residential Sector Gas Demand Elasticities in Gas Exporting Countries,,https://www.researchgate.net/profile/Hussein-Moghaddam/publication/353259686_Econometric_Analysis_of_Residential_Sector_Gas_Demand_Elasticities_in_Gas_Exporting_Countries/links/60efdbc39541032c6d3ec0be/Econometric-Analysis-of-Residential-Sector-Gas-Demand-Elasticities-in-Gas-Exporting-Countries.pdf,"… energy in their residential sector. On average, long-rung income elasticity for underlying countries is 2.65, while long-run price elasticity … Meanwhile, as expected short-run price elasticity …"
62594IFK,2006,"Song, S","Foreign Firms, Price Competition and Entry Decisions: Evidence from the Korean Experience",,http://wrap.warwick.ac.uk/84027/1/WRAP_Theses_Song_2006.pdf,"… and then attempts to identify the demand elasticity. In this respect, … where η is the price elasticity of demand and L is Lerner … energy policy has initiated a sharp tax increase on heating oil…"
PBYBJHNL,1993,"Lanza, A; Sammarco, G",Environmental and Economic Effects of the European Carbon Tax: the Italian Case,10.1007/978-94-011-1904-7_9,https://link.springer.com/chapter/10.1007/978-94-011-1904-7_9,"… Moreover, in the civil sector the tax on heating oil is higher (in … If the short-run price elasticity is -0.1 and the long-run … , the potential emission reduction via demand elasticity, has only a …"
3TH4P83T,2012,"LANZA, A; SAMMARCO, G",European Carbon Tax: the Italian Case,,https://books.google.com/books?hl=en&lr=&id=N3XyCAAAQBAJ&oi=fnd&pg=PA171&dq=%22price+elasticity%22+%22demand+elasticity%22+energy+%22heating+oil%22&ots=CYAgnsL10Q&sig=M403tAZ3tHoP5_t3tOqh5J7U-5E,"… Moreover, in the civil sector the tax on heating oil is higher (in … If the short-run price elasticity is-0.1 and the long-run … , the potential emission reduction via demand elasticity, has only a …"
LEAQX7JF,2021,"Podesta, M; Poudou, JC; Roland, M",The Price Impact of Energy Vouchers,,https://www.iaee.org/energyjournal/article/3651,"… liquified petroleum gas (LPG), heating oil, wood, biomass, or … 91) obtain that “the magnitude of the [energy] price elasticity … the impact on the aggregate demand elasticity even when we …"
J666PEX6,2022,"Russia, EI from",POLICY REPORT,,https://www.ifo.de/DocDL/EconPol_Policy_Report_36_Stop_Energy_Imports_from_Russia.pdf,… elastic in the short run is heating oil with -0.02. Differences … short-run own-price demand elasticity for natural gas is -0.16 … own-price elasticity directly into the elasticity of substitution σ. …
TWZFGJT7,2009,"Boyce, JK; Riddle, ME",Cap and dividend: A state-by-state analysis,,http://peri.umass.edu/fileadmin/pdf/other_publication_types/green_economics/Cap_Dividend_States.pdf,"… Natural gas and heating oil contribute a further 12%. Indirect uses – including consumption of food, industrial … Midwest, and heating oil use is concentrated in the northeastern states. …"
AUDQR4RL,2021,"Yeh, S; Burtraw, D; Sterner, T; Greene, D",Tradable performance standards in the transportation sector,,https://www.sciencedirect.com/science/article/pii/S0140988321003765,"… fuel, heating oil, or jet fuel. The RFS was created in 2005 and expanded under the Energy … as a result of supply and demand elasticity and industry competitiveness may change the …"
IHTHFLSN,2020,"Yang, D; Timmermans, H",Effects of green policies on household transport and energy consumption in Europe: a literature review,,https://www.sciencedirect.com/science/article/pii/B978012815965100003X,… indicate that the doubling of gas or heating oil prices increase household expenditures by 40… In this study the estimated average gasoline price elasticity among the EU-28 countries is −…
XGM7XELU,2004,"SHOCKS, NGASP; COOPER, DRMN","FUELING PROFITS: Industry Consolidation, Excess Profits &Federal Neglect",,https://consumerfed.org/elements/www.consumerfed.org/file/energy/oilprofits.pdf,"… for their household energy costs – gasoline and heating oil, … force in disciplining market power, demand elasticity, is as … equivalent to arguing that an own-price elasticity of 1.0 is high, an …"
86EQ6IKM,2019,"YangÃ, D; Timmermans, H",Effects of green policies on household transport and energy consumption in Europe,,https://books.google.com/books?hl=en&lr=&id=aEOwDwAAQBAJ&oi=fnd&pg=PA31&dq=%22price+elasticity%22+%22demand+elasticity%22+energy+%22heating+oil%22&ots=OtEPqbDXOv&sig=Y4d9g77Dg6ZVg9k4hCeHZpeIR7w,"… indicate that the doubling of gas or heating oil prices increase household expenditures by 40% … It is normally mixed with energy price elasticity. As we discussed in Section 3.4. 1, people …"
6DRHZK98,1991,"Anderson, KB",SOURCE OF GOVERNMENT REVENUE,,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8e2c901be56159e4fa342777a3c5543fcde59ee3,… 16 The special treatment of heating oil and residual fuel oil may have been the result of the importance of these fuels to particular groups of consumers. While these fuels remain …
2GDE9332,2011,"Jaeger, WK; Egelkraut, TM",Biofuel economics in a setting of multiple objectives and unintended consequences,,https://www.sciencedirect.com/science/article/pii/S1364032111003650,"… the own-price gasoline demand elasticity, the results indicate … use (including coal, natural gas, heating oil, etc.). The annual … of 1.02, and own-price elasticity of demand for gasoline of …"
HQ22V7F9,2017,"Moschini, GC; Lapan, H; Kim, H",The renewable fuel standard in competitive equilibrium: market and welfare effects,10.1093/ajae/aax041,https://onlinelibrary.wiley.com/doi/abs/10.1093/ajae/aax041,"… Thus, we are postulating additive separability between transportation fuels, heating oil, and … demand and supply elasticities and the import demand elasticity, and use such relations to …"
ZWEX5NMU,2018,"Zhang, A; Zhang, Y",Airline economics and finance,10.4324/9781315630540-12,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315630540-12/airline-economics-finance-anming-zhang-yahua-zhang,… Studies have shown that the demand elasticity with respect to income is around 2: for … would create the most effective hedge by using heating oil futures contracts with a three-month …
ZG2B2FD2,2010,"Weida, A",Incidence of indirect taxes-Are there rules of thumb for policy-makers?,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1726283,"… If the demand elasticity of the untaxed good is less than for … capacity, the demand for heating oil as a ""competing"" product … that in the case of low price elasticity of demand a tax decrease …"
K7PUBQVG,2008,"Nagle, TT; Hogan, JE; Zale, J",The strategy and tactics of pricing,,https://www.academia.edu/download/59113328/9781315185309_googlepreview20190502-17781-31dalp.pdf,… concepts like demand and demand elasticity to understand and … instead of asking “What is price elasticity for this product?” it is … wholesale gasoline and heating oil will command such a …
DNZGFPTS,2016,"Baumeister, C; Kilian, L",Lower oil prices and the US economy: Is this time different?,,https://muse.jhu.edu/article/648591/summary,"… on the estimate of the price elasticity of gasoline demand of –… of any good that had a demand elasticity less than –1 would … assume a very low demand elasticity for this large category), …"
NFG58FTU,,"Ismail, NA",The Rising Cost of Living Among B40 Households in Penang State: Does Lifestyle Matter?,,https://www.researchgate.net/profile/Nor-Asmat-Ismail/publication/358957318_The_Rising_Cost_of_Living_Among_B40_Households_in_Penang_State_Does_Lifestyle_Matter/links/621f33600cbbf132bef09e37/The-Rising-Cost-of-Living-Among-B40-Households-in-Penang-State-Does-Lifestyle-Matter.pdf,"… that these goods have low demand elasticity (ie lower than 1.0… Their discovery indicated lesser price elasticity for the meat … collection services; and gas, heating oil, and coal; such list is …"
TAU9Q737,2020,"Schmitz, H","Energy consumption behavior of private households: heterogeneity, prosuming, and rebound",,http://publications.rwth-aachen.de/record/805259/files/805259.pdf,"… heating oil. As a consequence, heating is a prime target for … For the full sample, we find an own-price demand elasticity of … For the full sample, we find a price elasticity of expenditures …"
IKGGJAVK,2011,"Russett, B",Dimensions of Resource Dependence: Some Elements of Rigor in Concept and Policy Analysis1,10.4324/9780203829943-3,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203829943-3/dimensions-resource-dependence-bruce-russett,"… Analogous to elasticity of supply is demand elasticity, defined … Conserva tion of home heating oil may be accomplished by “… short-run (1-year) price elasticity for that metal was –0.68, the …"
XUHCGZKM,2020,"Fullerton, D; Ta, CL",Costs of energy efficiency mandates can reverse the sign of rebound,,https://www.sciencedirect.com/science/article/pii/S004727272030089X,"… gas, heating oil, propane, gasoline, and other motor fuels. … with an own-price demand elasticity for appliance services, ξ … short- and medium-run price elasticity of demand for electricity, …"
A4E2FGRU,1983,"Harris, RG; Jorde, TM",Market Definition in the Merger Guidelines: Implications for Antitrust Enforcement,,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/calr71§ion=27,"… The own-price elasticity measure does not separate the two. Third, demand elasticity is not … an equation which predicts the consumption of home heating oil on the basis of its price and …"
RL73ZZQU,2003,"Crandall, RW",An end to economic regulation?,,https://www.elgaronline.com/abstract/book/9781035304899/book-part-9781035304899-13.xml,"… , I can switch to locally delivered propane or heating oil or … If the price elasticity of demand for local service is –0.05, … With a short-term demand elasticity of–0.15"" the annual deadweight …"
RVJ4HMQQ,2020,"Akacem, M; Miller, DD; Faulkner, JL; Akacem, M; ...","Reducing the Demand for Oil: How the Demand for Oil Would Be Reduced by Efforts to Fully Price Oil Use and to Mitigate Climate Change, Which Would Impact …",10.1007/978-3-030-25933-4_6,https://link.springer.com/chapter/10.1007/978-3-030-25933-4_6,"… of oil consumed, and estimates of demand elasticity. Data only show … We assume a price elasticity of demand Footnote 32 of −0.2 … As the price increases, the price elasticity of demand …"
M9K54ZY7,1993,"Zhang, X; Romannelli, M; Hssaine, C; ...",Demand-Side Management,,https://tompkinscountyny.gov/files2/planning/energyclimate/documents/Demand%20Side%20Management%2010-15-15.pdf,"… , and 1,609,813US gallons of heating oil consumed on site. … Demand elasticity was derived based on the results from several pilot experiments on rate designs and price elasticity …"
6SRX73QQ,2011,"Rossi, CV",Analysis of CFTC proposed position limits on commodity index fund trading,,https://www.theice.com/publicdocs/globalmarketfacts/docs/newsexperts/Analysis%20of%20CFTC%20Proposed%20Position%20Limits%20on%20Commodity%20Index%20Fund%20Trading.pdf,"… in oil; ie, a zero price elasticity of demand and/or an increase in … moved to the crude oil and heating oil sectors. They found no … In their tests of demand elasticity, the results indicated a …"
22TS4DVL,1999,"Barde, JP",ENVIRONMENTAL TAXES IN OECD COUNTRIES: ANOVERVIEW,,https://books.google.com/books?hl=en&lr=&id=5J4EFmgiIV8C&oi=fnd&pg=PA19&dq=%22price+elasticity%22+%22demand+elasticity%22+energy+%22heating+oil%22&ots=nRN-m3nEcY&sig=kWC52gqOv3RXSiyVu6hdePHDV-g,"… to tax products with low demand elasticity, such as energy products. … is the price elasticity of the demand for energy and energy-… The new Swiss taxes on VOCs and light heating oil are …"
S3WS2H6S,2018,"Sorrell, S; Gatersleben, B; ...",Energy sufficiency and rebound effects,,https://www.researchgate.net/profile/Steve-Sorrell/publication/329775734_Energy_sufficiency_and_rebound_effects_Concept_paper/links/5c1a284c92851c22a3361438/Energy-sufficiency-and-rebound-effects-Concept-paper.pdf,"… used to extract and refine crude oil and to deliver heating oil to … by combining estimates of the income or price elasticity of … As an illustration, a demand elasticity of 0.4 and a supply …"
X4AVKXZS,2006,"Cooper, MN",The failure of federal authorities to protect American energy consumers from market power and other abusive practices,,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/lyclr19§ion=24,"… is characterized by a low price elasticity of demand and a … The demand elasticity for gasoline has been studied hundreds … , as they did last year both for heating oil and for gasoline."" …"
JEL43HU9,2022,"Adams, Z; Glück, T",Systemic Risk of Commodity Traders,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4310945,"… , liquefied petroleum gas, and heating oil that are used in various … In our model, ϕ denotes the price elasticity of the supply shock. … as calibrated from data is larger than demand elasticity. …"
BANK8NCL,2009,"Martini, C",The distributive effects of carbon taxation in Italy,,https://arcadia.sba.uniroma3.it/bitstream/2307/416/1/ThedistributiveeffectsofcarbontaxationinItaly.pdf,"… The empirical work has demonstrated the environmental effectiveness of introducing carbon taxation in Italy, given the high price elasticity of energy products; it has also confirmed the …"
JXQTSFHQ,2021,"Han, K; Song, X; Yang, H",The pricing of shale gas: A review,,https://www.sciencedirect.com/science/article/pii/S1875510021001049,"… They find that the long-term price elasticity of natural gas demand in other sectors, excluding the residential sector, is greater than zero, contrary to the estimates of developed countries. …"
2IILL27L,1987,"Wildasin, D",Federal-state-local fiscal relations: a review of the treasury report,10.1177/109114218701500408,https://journals.sagepub.com/doi/pdf/10.1177/109114218701500408,"… purchase of larger amounts of heating oil by a household in … The fact that this measure is sensitive to the price elasticity of … First, if the demand elasticity for state and local public goods …"
JVNULBDD,2015,"Vavilov, A; Trofimov, G","European Challenges: Competitive Pressure, Gas-Market Liberalization, and the Crisis of Long-Term Contracting",10.1057/9781137461100_6,https://link.springer.com/chapter/10.1057/9781137461100_6,"… of oil products in power generation—gasoil and heating oil—over … in the case of low price elasticity of demand, which is typical … The demand elasticity is high for gas flows delivered from …"
YAQQGHS5,2011,"Besanko, D; Ulan, M",Should the Ethanol Blender's Credit Be Eliminated?,,http://sk.sagepub.com/cases/should-the-ethanol-blenders-credit-be-eliminated,… This study estimated that the cross-price elasticity of ethanol demand with respect to the price … to be achieved through blending renewable fuel into home heating oil or aviation fuel. 61 …
AKHIGZQ3,2014,"Energy, ES; Vidas, H; Adams, B; Nguyen, T","The Impacts of US Crude Oil Exports on Domestic Crude Production, GDP, Employment, Trade, and Consumer Costs",,http://www.api.org/~/media/files/policy/lng-exports/api-crude-exports-study-by-icf-3-31-2014.pdf,"… These price decreases for gasoline, heating oil, and diesel could save American consumers … products (gasoline, distillates such as diesel and heating oil, jet fuel, kerosene, and propane…"
8FVNXX32,2013,"Tamvakis, M",Energy Economics and Trade,10.4324/9780203721636-14,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203721636-14/energy-economics-trade-michael-tamvakis,"… price – or demand – elasticity, the income elasticity, and the cross-price elasticity. The usefulness of … Heating oil has been trading on NYMEX since 1979, and is the second most active …"
XGTCYKYB,2009,"Bauen, A; Berndes, G; Junginger, M; Londo, M; Vuille, F",Bioenergy-a Sustainable and Reliable Energy Source Main Report,,https://infoscience.epfl.ch/record/219072/files/MAIN-REPORT-Bioenergy-a-sustainable-and-reliable-energy-source.-A-review-of-status-and-prospects.pdf,… biomass (primary energy) based on global energy models and expected total world primary energy demand in 2050. Current world biomass use and primary energy demand are shown …
5LZLWEIK,2017,"Kim, H",Three essays on agricultural and environmental economics,,https://core.ac.uk/download/pdf/141670976.pdf,
H9I8WG6V,2017,"Zhang, A; Zhang, Y",Airline Economics: An Introductory Survey,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3030474,"… Studies have shown that demand elasticity with respect to income is around 2: for instance, … would create the most effective hedge by using heating oil futures contracts with a 3-month …"
Z5A55JNE,1997,"Leiby, PN; Jones, DW; Curlee, TR; Lee, R",Oil imports: An assessment of benefits and costs,,https://www.esd.ornl.gov/eess/energy_analysis/files/ORNL6851.pdf,"In draft form, this report was widely circulated and reviewed within government circles. We thank those reviewers for their comments, many of which have been incorporated, without …"
MS9KYGJ7,2010,"Roon, F De; Szymanowska, M",The cross-section of commodity futures returns,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=891073,… lower (because of a negative price elasticity) and supply may … and actually increasing demand elasticity for futures on S&P … We find the highest and actually increasing demand elasticity …
U6RRZTEB,2017,"Hendel, I; Lach, S; Spiegel, Y",Consumers' activism: the cottage cheese boycott,10.1111/1756-2171.12212,https://onlinelibrary.wiley.com/doi/abs/10.1111/1756-2171.12212,"… down the prices of home heating oil and diesel fuel more than … Thus, our estimates of the change in price elasticity account for … between demographics and demand elasticity and, more …"
59XJ9YEL,2010,"Salon, D; Sperling, D; Meier, A; Murphy, S; Gorham, R; ...",City carbon budgets: A proposal to align incentives for climate-friendly communities,,https://www.sciencedirect.com/science/article/pii/S0301421509009410,"… energy use and the associated emissions from buildings is straightforward. Electricity, natural gas, and home heating oil … Thus building energy use data are tracked centrally, and those …"
5F8654A9,,"Fuqiang, MYSHY",The True Cost of Coal,,http://awsassets.panda.org/downloads/tcoc_final_en.pdf,… due to demand elasticity. There is no study of the effect of price elasticity on electricity … Belgium: the rate is calculated based on the tax rate for heating oil. These are: 550 Belgium …
P5YWXHX6,,"Šečkutė, V; Giedraitis, V",MASTER OF SCIENCE IN FINANCIAL ECONOMICS PROGRAMME,,https://vb.ism.lt/object/elaba:20883105/20883105.pdf,… Electricity price elasticity shows how much electricity consumption would change if its price … observed for gasoline and for heating oil and coal“ (p.12) while „declines in electricity …
DURNV8HG,2018,"Perrotton, F; Massol, O",Rate-of-return regulation to unlock natural gas pipeline deployment: insights from a Mozambican project (Report No. 18/05),,https://core.ac.uk/download/pdf/160607141.pdf,"… at the planning stage may substitute expensive heating oil for natural gas once it becomes … For various conceivable values of the demand price elasticity 1 ε listed in Table 3 (column I), …"
2ZZNYTS6,2001,"Rothkopf, MH",Tales from a nonstandard career in operations research,10.1080/03155986.2001.11732449,https://www.tandfonline.com/doi/abs/10.1080/03155986.2001.11732449,"… projected demand for gasoline, heating oil, diesel fuel, natural … estimate of the price elasticity of demand for energy in the … any statistical calculation of energy demand elasticity was if it …"
YW3GLI5J,2019,"Chauhan, S",The impact of the existing hydro-based Norwegian electricity market on the potential of offshore wind,,https://bora.uib.no/bora-xmlui/bitstream/handle/1956/20300/Shruti-Chauhan-M-Phil.pdf?sequence=1,"… of price -0.6 is higher as compared to the initially estimated demand elasticity of -0.01. The … the winter, ie heating oil. A one percent increase in the price of heating oil thus increases the …"
IAH73Y59,2018,"Kalliampakos, G; Kotzamani, E",An alternative proposal for VAT on consumption in Greece,,https://www.researchgate.net/profile/George-Kalliampakos/publication/325022379_AN_ALTERNATIVE_PROPOSAL_FOR_VAT_ON_CONSUMPTION_IN_GREECE/links/5b05250045851588c6d49c0c/AN-ALTERNATIVE-PROPOSAL-FOR-VAT-ON-CONSUMPTION-IN-GREECE.pdf,"… Similar results occurred following a tax increase on heating oil. Therefore, the appropriate … According to basic economic theory, the price elasticity of demand describes the ratio of the …"
H2T2G2B8,2016,"Hallin, S",Reducing residential sector dependence on fossil fuels: a study of motivating factors,,https://repository.lboro.ac.uk/articles/thesis/Reducing_residential_sector_dependence_on_fossil_fuels_a_study_of_motivating_factors/9456686/1/files/17079908.pdf,"… This research considers the motivating factors behind energy use in the residential sector, which in 2011 accounted for more than 26% of overall energy use in the UK. The study took a …"
VA39HBZH,,"Rothkopf, MH",NONSTANDARD CAREER IN OPERATIONS RESEARCH,,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e4b89b415ec72c14b3539d6aa569659cacee4baa,"… projected demand for gasoline, heating oil, diesel fuel, natural … estimate of the price elasticity of demand for energy in the … any statistical calculation of energy demand elasticity was if it …"
Q5NGL28D,2014,"Yang, C; Yeh, S; Ramea, K; Zakerinia, S; McCollum, D; ...",Modeling optimal transition pathways to a low carbon economy in California,,https://www.academia.edu/download/80049532/09-346.pdf,… Scenarios with demand reduction (specifically low vehicle miles traveled (VMT) and demand elasticity scenarios) were also investigated in order to understand the role that they might …
T747FVGC,,"Peersman, G; Rüthb, SK; Vekena, W Van der",Online Appendix to:“The Interplay between Oil and Food Commodity Prices: Has It Changed over Time?”,,https://users.ugent.be/~gpeersma/gert_files/research/Appendix_JIE_PRVW.pdf,"… In panel B, we augment the sign restrictions identification by the quantitative restriction that the price elasticity of oil demand is not allowed to exceed -0.8 (Kilian and Murphy, 2012). The …"
F7AA5NMF,2009,"Appleby, AD",Pay at the Pump: How $11 per Gallon Gasoline Can Solve the United States' Most Pressing Challenges,,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/cumlr40§ion=5,… change - we will lose our position as a world power. One problem underlies all of the United … shift to alternative-energy development. Investment in the alternative-energy industry would …
EHX8FP9K,2009,"Valsecchi, C; Brink, P Ten; Bassi, S; Withana, S; ...",Environmentally harmful subsidies (EHS): identification and assessment,,https://foes.de/pdf/GBE_EHS_11.2009.pdf,"… This linkage identifies the relationship between the type of subsidy, its point of impact (eg input, output), the price elasticity of demand and supply associated with the subsidised activity …"
Q5VMZFVX,,"BENOOT, W; DUERINCK, J; LAES, E; MICHIELSEN, H; ...","WITH MARKAL/TIMES""«TUMATIM»",,https://www.researchgate.net/profile/Wouter-Nijs/publication/281096515_Treating_Uncertainty_and_Risk_in_Energy_Systems_with_MarkalTIMES/links/55d4857808aec1b042a1557a/Treating-Uncertainty-and-Risk-in-Energy-Systems-with-Markal-TIMES.pdf,… in the energy demand elasticity. A doubling of fuel prices reduces the price elasticity … we conclude to use a zero price elasticity for the energy service in this MARKAL model. However …
ASSU8PPM,1985,"Bildan, MF",The distribution of petroleum in Victoria,,https://eprints.utas.edu.au/18929/1/whole_BildanMarioFerrer1986_thesis.pdf,"… , aviation gasoline, power and lighting kerosene, aviation turbine fuel, heating oil, bitumen, … to be greater than the absolute value of its demand elasticity. Using these relative values, an …"
Y7NLJP4J,2019,"Shantia, A; Aflaki, S; Ghoddusi, H",Input‐price risk management: Technology improvement and financial hedging,10.1111/poms.13030,https://onlinelibrary.wiley.com/doi/abs/10.1111/poms.13030,"… The three major categories of such mismatch are between physical and futures commodities (eg, using heating oil futures to hedge jet fuel price risks), between maturity dates (eg, using …"
7ZJISERI,2000,"Hutton, JP; Halkos, GE; Hammoudeh, S; Ayyash, S; ...",Subject Index Volumes 1–21,,"https://scholar.google.com/scholar?output=instlink&q=info:dV8D5VG5jRgJ:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=237149828791798320&oi=lle",
864R5NEY,2011,"Schroyen, F; Oyenuga, A",Optimal pricing and capacity choice for a public service under risk of interruption,10.1007/s11149-011-9146-3,https://link.springer.com/article/10.1007/s11149-011-9146-3,"… The price elasticity for residential water demand in the Bay Area is −.176 (SFPUC 2007, p. 21). … Second, the above utility function implies that the price elasticity for the w-good equals 1 …"
IKTRNZSU,2017,"Dinneen, B",and 19.38 billion gallons of total renewable fuel.,,https://ethanolrfa.org/file/144/RFA-Comments_2018-RVO-Proposed-Rule_Final.pdf,"… Thus, we are postulating additive separability between transportation fuels, heating oil, and … demand and supply elasticities and the import demand elasticity, and use such relations to …"
6RPBF8DU,,"Gaudry, M",Agora Jules Dupuit–Publication AJD-17,,http://www.e-ajd.net/source-pdf/AJD-17%20.pdf,We develop a five-layer procedure to explain the impact of various factors on the monthly demand for road use and the number of road accident victims in Quebec as a whole from …
4NUFF82G,,"POLTIMÄE, H",HELEN POLTIMÄE,,https://www.researchgate.net/profile/Helen-Poltimaee/publication/278390210_The_distributional_and_behavioural_effects_of_Estonian_environmental_taxes/links/5abc760baca27222c7537b9e/The-distributional-and-behavioural-effects-of-Estonian-environmental-taxes.pdf,"… on the demand elasticity but also the market power of a … electricity, natural gas and heating oil are clearly regressive. For … so they can be measured by the price elasticity of a taxed good. …"
LDAS52T6,1990,"Leekley, R; Seeborg, M; Wenum, J; Harper, B","The United States Postal Service: A Government Corporation Requiring Changes. Past, Present, Future",,https://digitalcommons.iwu.edu/cgi/viewcontent.cgi?referer=&httpsredir=1&article=1087&context=econ_honproj,"… What postal economists were doing was ranking the categories of mail in accordance with their judgement of the relative demand elasticity for each class, and then using these rankings …"
FYQ8CCLG,2021,"Stern, L",Rewarding countries for taxing fossil fuel combustion: optimal mechanisms under exogenous budgets,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3847644,"… parameter ed (which equals the price elasticity of demand of the fossil fuel in … demand elasticity parameter ed, the more strongly the optimal mechanism concentrates its incentive power …"
2EK4YYVQ,2004,"Mansur, ET",Environmental regulation in oligopoly markets: A study of electricity restructuring,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=601366,"… Key factors include demand elasticity, the costs and emissions … 2 heating oil sold at New York Harbor data are from the EIA. … price, depending on the price elasticity of abatement.The …"
W88FU5NY,2006,"Oosterhuis, FH",VU Research Portal,,https://research.vu.nl/files/2416482/217557.pdf,"… VAT rates to energy products such as coal, heating oil, natural … of the price elasticity of demand for domestic energy, it can … will generally be lower when demand elasticity is high. Finally, …"
SQEDWI4S,2009,"Lyle, MR",Essays on continuous time finance,,https://prism.ucalgary.ca/bitstream/handle/1880/103818/placeholder.pdf?sequence=1,"… Though much of the heating in North America comes from either natural gas or heating oil, … For commodities, demand elasticity is often considered very low (close to 0), at least in the …"
RA5PCY2H,2003,"Keating, PDB; Wilson, DJH",Managerial Economics 2Nd Ed.(Biztantra),,,
WKXTPWMQ,,"Aliyeva, R",Economic and Trade Impact of Low Sulphur Fuel Requirements on the Ports in the Hamburg-Le Havre Range,,https://thesis.eur.nl/pub/37226/R.-Aliyeva-Roza-Aliyeva-Master-Thesis.pdf,"… Moreover, the price elasticity data consisting of the composite demand, industry supply and … Moreover, as we stated before, we will use the composite demand elasticity values to make …"
MVNG4BZE,2016,"Luechinger, S; Roth, F",Effects of a mileage tax for trucks,,https://www.sciencedirect.com/science/article/pii/S0094119015000637,"… Second, we assume that the own-price elasticity of truck traffic on federal roads and on federal highways is equal. Similarly, we also assume equal cross-price elasticities of truck traffic …"
337QVT4F,,"GORDON, RJ",on Prices,,http://www.truevaluemetrics.org/DBpdfs/Economics/Inflation-paper-Gordon-Nordhaus_Schultze-1975.pdf,"… In this paper the energy adjustment excludes from currentand constant-dollar … energy. Adding in oil imports and then subtracting total energy purchases means, in effect, that the energy …"
YK2XDLHV,2021,"DeLeon, IG; Fernandez, N; Goldman, KJ; ...",Behavioral Economics,,https://books.google.com/books?hl=en&lr=&id=vlzyDwAAQBAJ&oi=fnd&pg=PA115&dq=%22price+elasticity%22+%22demand+elasticity%22+energy+%22heating+oil%22&ots=H8CUxALhE4&sig=wwRGtePQ5xTzgYi7TwmJQTJsuh8,"… Price elasticity of demand is a measure of the change in … further increases in price after demand elasticity shifts from inelastic to … By contrast, consumption of heating oil tends to remain …"
UXY322XG,1996,"Plan, GWA",… author wishes to thank all the staff of the Washington State Energy Office for their help and insights regarding ways to improve energy efficiency. Thanks also go …,,https://www.muni.org/Departments/health/Admin/environment/Adobe%20Documents%20for%20ESD%20Site/WA_Action_Plan.pdf,… Energy: Energy production in the Pacific Northwest is vulnerable to climate change due to our heavy reliance on hydroelectric power. With constant precipitation and a lower snow pack …
V3JLN83Z,2016,"Morriss, AP; Meiners, RE",Competition in global oil markets: a meta-analysis and review,,https://www.ourenergypolicy.org/wp-content/uploads/2014/06/oil-markets.pdf,"… That means the price elasticity of demand for oil is relatively low (inelastic), especially in the … the US’s demand elasticity for imports and the rest of the world’s demand elasticity for oil. …"
